id,kod,nazov_sk,nazov_lat,skupina,skladom_ks,stav_skladom,zaradenie,posledny_pohyb,hb,pc,sz,aq,vs,mo,pccz,szcz,cz1,pl,uk,hu,ch
2963,TR344,Gekon Uroplatus sameiti,Uroplatus sameiti,Terarijné zvieratá Jaštery,0,0,10.04.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2961,TR342,Gekon Uroplatus sikorae,Uroplatus sikorae,Terarijné zvieratá Jaštery,0,0,10.04.2023,,0,0,0,1,0,1,0,0,1,1,1,1,1
2061,TR196,Varan ostnochvostý,Varanus acanthurus,Terarijné zvieratá Jaštery,0,0,30.05.2019,,0,0,0,1,0,1,0,0,1,1,1,1,1
2063,TR198,Varan čierny,Varanus beccarii,Terarijné zvieratá Jaštery,0,0,30.05.2019,,0,0,0,1,0,1,0,0,1,1,1,1,1
375,TR51,Varan stepný,Varanus exanthematicus,Terarijné zvieratá Jaštery,0,0,02.11.2017,,0,0,0,1,0,1,0,0,1,1,1,1,1
2059,TR194,Varan indicus,Varanus indicus,Terarijné zvieratá Jaštery,0,0,30.05.2019,,0,0,0,1,0,1,0,0,1,1,1,1,1
2064,TR199,Varan modrý,Varanus macraei,Terarijné zvieratá Jaštery,0,0,30.05.2019,,0,0,0,1,0,1,0,0,1,1,1,1,1
2058,TR193,Varan smaragdový,Varanus prasinus,Terarijné zvieratá Jaštery,0,0,30.05.2019,,0,0,0,1,0,1,0,0,1,1,1,1,1
2062,TR197,Varan drsnokrký,Varanus rudicollis,Terarijné zvieratá Jaštery,0,0,30.05.2019,,0,0,0,1,0,1,0,0,1,1,1,1,1
2060,TR195,Varan novoguinejský,Varanus salvadorii,Terarijné zvieratá Jaštery,0,0,30.05.2019,,0,0,0,1,0,1,0,0,1,1,1,1,1
2967,TR348,Agama štíto-chvostá,Xenagama taylori,Terarijné zvieratá Jaštery,0,0,11.04.2023,21.12.2025 o 21:29:17,0,0,0,1,0,1,0,0,1,1,1,1,1
