id,kod,nazov_sk,nazov_lat,skupina,skladom_ks,stav_skladom,zaradenie,posledny_pohyb,hb,pc,sz,aq,vs,mo,pccz,szcz,cz1,pl,uk,hu,ch
1859,RY667,Hlavostojka hypselonotus,Abramites hypselonotus,Ryby Tetry,0,0,15.08.2018,24.04.2026 o 23:09:01,0,0,0,1,1,1,0,0,1,1,1,1,1
2822,RY1036,Tetra brichardi,Alestopetersius brichardi,Ryby Tetry,0,0,17.10.2022,,0,0,0,1,1,1,0,0,1,1,1,1,1
1025,RY21,Tetra kongo citronová,Alestopetersius caudalis,Ryby Tetry,0,0,02.11.2017,15.12.2025 o 15:04:34,0,0,0,1,1,1,0,0,1,1,1,1,1
3133,RY1177,Tetra Alestopetersius nigropterus,Alestopetersius nigropterus,Ryby Tetry,0,0,03.09.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
2825,RY1039,Tetra kongo modrá,Alestopetersius smykalai,Ryby Tetry,0,0,23.10.2022,,0,0,0,1,1,1,0,0,1,1,1,1,1
1857,RY665,Hlavostojka nádherná,Anostomus anostomus,Ryby Tetry,0,0,15.08.2018,20.12.2022 o 05:50:40,0,0,0,1,1,1,0,0,1,1,1,1,1
1858,RY666,Hlavostojka ternetzi,Anostomus ternetzi,Ryby Tetry,0,0,15.08.2018,,0,0,0,1,1,1,0,0,1,1,1,1,1
3011,RY1128,Hlavostojka trimaculátus,Anostomus trimaculatus,Ryby Tetry,0,0,01.07.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
1004,RY41,Tetra červenoplutvá,Aphyocharax anisitsi,Ryby Tetry,0,0,02.11.2017,07.12.2021 o 22:55:41,0,0,0,1,1,1,0,0,1,1,1,1,1
1005,RY42,Tetra paraguayská,Aphyocharax paraguayensis,Ryby Tetry,0,0,02.11.2017,06.10.2025 o 12:19:27,0,0,0,1,1,1,0,0,1,1,1,1,1
1003,RY40,Tetra rathbunova,Aphyocharax rathbuni,Ryby Tetry,200,0,02.11.2017,26.06.2026 o 10:16:36,0,0,0,1,1,1,0,0,1,1,1,1,1
995,RY38,Tetra kolumbijská,Astyanax columbiana,Ryby Tetry,0,0,02.11.2017,16.06.2026 o 17:47:18,0,0,1,1,1,1,0,1,1,1,1,1,1
2398,RY891,Tetra kolumbijská zlatá,Astyanax columbiana gold,Ryby Tetry,8,0,06.04.2021,24.04.2026 o 22:39:39,0,0,0,1,1,1,0,0,1,1,1,1,1
994,RY37,Tetra jaskynná,Astyanax mexicanus,Ryby Tetry,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
1855,RY663,Axelrodia kolumbijska,Axelrodia riesei,Ryby Tetry,0,0,15.08.2018,21.12.2025 o 19:30:26,0,0,0,1,1,1,0,0,1,1,1,1,1
2896,RY1098,Tetra (Bathyaethiops greeni),Bathyaethiops greeni,Ryby Tetry,0,0,29.12.2022,,0,0,0,1,1,1,0,0,1,1,1,1,1
1002,RY39,Tetra modrá,Boehlkea fredcochui,Ryby Tetry,338,0,02.11.2017,26.06.2026 o 10:16:36,0,0,1,1,1,1,0,1,1,1,1,1,1
1860,RY668,Tetra dlhoplutvá,Brycinus longipinnis,Ryby Tetry,0,0,15.08.2018,,0,0,0,1,1,1,0,0,1,1,1,1,1
996,RY45,Sekernatka drobná,Carnegiella marthae,Ryby Tetry,0,0,02.11.2017,20.12.2022 o 05:52:04,0,0,0,1,1,1,0,0,1,1,1,1,1
1000,RY44,Sekernatka mramorová,Carnegiella strigata,Ryby Tetry,0,0,02.11.2017,09.05.2026 o 22:24:23,0,0,1,1,1,1,0,1,1,1,1,1,1
3480,RY1385,Neonka červená S,Cheirodon axelrodi,Ryby Tetry,0,0,09.12.2024,27.04.2026 o 23:04:08,0,0,0,1,1,1,0,0,1,1,1,1,1
1864,RY672,Neonka červená L,Cheirodon axelrodi,Ryby Tetry,0,0,06.09.2018,27.04.2026 o 23:04:29,0,0,0,1,1,1,0,0,1,1,1,1,1
1286,RY04,Neonka červená M,Cheirodon axelrodi,Ryby Tetry,37,0,06.11.2017,29.06.2026 o 13:57:55,0,0,1,1,1,1,0,1,1,1,1,1,1
2013,RY767,Neonka červená XL,Cheirodon axelrodi,Ryby Tetry,500,0,13.02.2019,11.06.2026 o 13:19:26,0,0,0,1,1,1,0,0,1,1,1,1,1
1284,RY04A,Neonka červená zlatá,Cheirodon axelrodi gold,Ryby Tetry,0,0,06.11.2017,27.12.2024 o 16:03:38,0,0,0,1,1,1,0,0,1,1,1,1,1
1001,RY43,Hlavostojka bodkovaná,Chilodus punctatus,Ryby Tetry,0,0,02.11.2017,29.12.2020 o 05:49:50,0,0,0,1,1,1,0,0,1,1,1,1,1
997,RY46,Piraňa rastlinožravá,Colossoma brachypomum,Ryby Tetry,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
987,RY36,Tetra striekavá,Copella arnoldi,Ryby Tetry,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
2864,RY1076,Tetra Copella meinkeni,Copella meinkeni,Ryby Tetry,0,0,19.11.2022,,0,0,0,1,1,1,0,0,1,1,1,1,1
2865,RY1077,Tetra Copella nattereri,Copella nattereri,Ryby Tetry,0,0,19.11.2022,,0,0,0,1,1,1,0,0,1,1,1,1,1
2791,RY1012,Tetra veľkoplutvá,Corynopoma riisei,Ryby Tetry,0,0,28.04.2022,,0,0,0,1,1,1,0,0,1,1,1,1,1
2790,RY1011,Tetra strieborná,Ctenobrycon spilurus,Ryby Tetry,0,0,28.04.2022,,0,0,0,1,1,1,0,0,1,1,1,1,1
1759,RY613,Patetra strieborná,Distichodus affinis,Ryby Tetry,0,0,03.03.2018,,0,0,0,1,1,1,0,0,1,1,1,1,1
1760,RY614,Patetra šesťpruhá,Distichodus sexfasciatus,Ryby Tetry,0,0,03.03.2018,05.04.2024 o 20:59:33,0,0,0,1,1,1,0,0,1,1,1,1,1
1595,RY571,Tetra dvojškvrnná,Exodon paradoxus,Ryby Tetry,0,0,03.01.2018,,0,0,0,1,1,1,0,0,1,1,1,1,1
2764,RY992,Sekernatka škvrnitá,Gasteropelecus maculatus,Ryby Tetry,0,0,07.02.2022,20.12.2022 o 05:53:55,0,0,0,1,1,1,0,0,1,1,1,1,1
1364,RY471,Sekernatka čiernopruhá,Gasteropelecus sternicla,Ryby Tetry,0,0,23.11.2017,15.12.2025 o 15:06:49,0,0,0,1,1,1,0,0,1,1,1,1,1
1026,RY20,Tetra čierna,Gymnocorymbus ternetzi,Ryby Tetry,157,0,02.11.2017,25.06.2026 o 11:39:07,0,0,1,1,1,1,0,1,1,1,1,1,1
983,RY20B,Tetra čierna zlatá,Gymnocorymbus ternetzi gold,Ryby Tetry,70,0,02.11.2017,24.06.2026 o 13:59:20,0,0,1,1,1,1,0,1,1,1,1,1,1
1028,RY20C,Tetra čierna zlatá závojová,Gymnocorymbus ternetzi gold l.f.,Ryby Tetry,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
1027,RY20A,Tetra čierna závojová,Gymnocorymbus ternetzi l.f.,Ryby Tetry,0,0,02.11.2017,15.12.2025 o 19:26:26,0,0,0,1,1,1,0,0,1,1,1,1,1
988,RY32,Tetra medenná,Hasemania nanna,Ryby Tetry,105,0,02.11.2017,22.06.2026 o 16:25:55,0,0,1,1,1,1,0,1,1,1,1,1,1
2997,RY1120,Tetra medenná XL,Hasemania nanna XL,Ryby Tetry,10,0,09.05.2023,09.01.2026 o 11:26:17,0,0,0,1,1,1,0,0,1,1,1,1,1
2792,RY1013,Tetra rodwayi,Hemigrammus rodwayi,Ryby Tetry,0,0,28.04.2022,,0,0,0,1,1,1,0,0,1,1,1,1,1
3147,RY1187,Tetra armstrongi,Hemigrammus armstrongi,Ryby Tetry,0,0,17.09.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
1281,RY07,Tetra kopijovitá,Hemigrammus caudovittatus,Ryby Tetry,0,0,06.11.2017,21.06.2026 o 12:43:34,0,0,1,1,1,1,0,1,1,1,1,1,1
1282,RY07A,Tetra kopijovitá zlatá,Hemigrammus caudovittatus gold,Ryby Tetry,16,0,06.11.2017,23.06.2026 o 13:57:12,0,0,1,1,1,1,0,1,1,1,1,1,1
1856,RY664,Tetra modrá,Hemigrammus coeruleus,Ryby Tetry,0,0,15.08.2018,,0,0,0,1,1,1,0,0,1,1,1,1,1
1280,RY06,Tetra žiarivá,Hemigrammus erithrozonus,Ryby Tetry,94,0,06.11.2017,24.06.2026 o 13:15:50,0,0,1,1,1,1,0,1,1,1,1,1,1
3104,RY1152,Tetra filamentosus,Hemigrammus filamentosus,Ryby Tetry,0,0,19.08.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
1365,RY472,Neonka zelená,Hemigrammus hyanuary,Ryby Tetry,0,0,23.11.2017,,0,0,1,1,1,1,0,1,1,1,1,1,1
3396,RY1323,Tetra luelingi,Hemigrammus luelingi,Ryby Tetry,0,0,16.07.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
982,RY09,Tetra svietivá,Hemigrammus ocelifer,Ryby Tetry,0,0,02.11.2017,06.10.2025 o 12:27:31,0,0,0,1,1,1,0,0,1,1,1,1,1
1014,RY08,Tetra pulcher,Hemigrammus pulcher,Ryby Tetry,0,0,02.11.2017,15.12.2025 o 15:08:07,0,0,0,1,1,1,0,0,1,1,1,1,1
3481,RY1386,Tetra červenohlavá M,Hemigrammus rhodostomus,Ryby Tetry,95,0,11.12.2024,25.06.2026 o 13:47:58,0,0,1,1,1,1,0,1,1,1,1,1,1
3482,RY1387,Tetra červenohlavá XXL,Hemigrammus rhodostomus,Ryby Tetry,0,0,11.12.2024,29.12.2025 o 20:22:18,0,0,0,1,1,1,0,0,1,1,1,1,1
1283,RY05,Tetra červenohlavá S,Hemigrammus rhodostomus,Ryby Tetry,0,0,06.11.2017,24.04.2026 o 22:42:27,0,0,0,1,1,1,0,0,1,1,1,1,1
1862,RY670,Tetra červenohlavá zlatá,Hemigrammus rhodostomus gold,Ryby Tetry,0,0,29.08.2018,,0,0,0,1,1,1,0,0,1,1,1,1,1
2204,RY821,Tetra červenohlavá L,Hemigrammus rhodostomus L,Ryby Tetry,0,0,06.03.2020,24.04.2026 o 22:42:39,0,0,1,1,1,1,0,1,1,1,1,1,1
2667,RY955,Tetra rodwayi,Hemigrammus rodwayi,Ryby Tetry,0,0,24.10.2021,,0,0,0,1,1,1,0,0,1,1,1,1,1
1930,RY703,Tetra lamanská,Hemigrammus stictus,Ryby Tetry,0,0,15.11.2018,,0,0,0,1,1,1,0,0,1,1,1,1,1
2809,RY1026,Tetra krvavá super red,Hyphesobricon callistus super red,Ryby Tetry,4,0,13.07.2022,24.04.2026 o 22:42:53,0,0,1,1,1,1,0,1,1,1,1,1,1
1012,RY17,Tetra amapaensis,Hyphessobrycon amapaensis,Ryby Tetry,0,0,02.11.2017,15.12.2025 o 15:09:18,0,0,0,1,1,1,0,0,1,1,1,1,1
3146,RY1186,Tetra žltá,Hyphessobrycon bifasciatus,Ryby Tetry,0,0,17.09.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
981,RY10,Tetra krvavá,Hyphessobrycon callistus,Ryby Tetry,200,0,02.11.2017,29.06.2026 o 15:01:09,0,0,1,1,1,1,0,1,1,1,1,1,1
980,RY10A,Tetra krvavá závojová,Hyphessobrycon callistus long fin,Ryby Tetry,17,0,02.11.2017,28.05.2026 o 13:14:41,0,0,1,1,1,1,0,1,1,1,1,1,1
2465,RY931,Tetra cyanotaenia,Hyphessobrycon cyanotaenia,Ryby Tetry,0,0,21.08.2021,,0,0,0,1,1,1,0,0,1,1,1,1,1
3359,RY1293,Tetra eilyos,Hyphessobrycon eilyos,Ryby Tetry,0,0,03.04.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
3189,RY1209,Tetra epicharis,Hyphessobrycon epicharis,Ryby Tetry,0,0,19.10.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
1017,RY15,Tetra erythrostigma,Hyphessobrycon erythrostigma,Ryby Tetry,0,0,02.11.2017,09.05.2026 o 22:28:47,0,0,1,1,1,1,0,1,1,1,1,1,1
978,RY12,Tetra ružová,Hyphessobrycon flammeus,Ryby Tetry,20,0,02.11.2017,23.06.2026 o 13:48:07,0,0,1,1,1,1,0,1,1,1,1,1,1
1918,RY698,Tetra ružová diamantová,Hyphessobrycon flammeus diamant,Ryby Tetry,0,0,03.11.2018,13.12.2023 o 11:47:45,0,0,0,1,1,1,0,0,1,1,1,1,1
1029,RY12A,Tetra ružová oranž,Hyphessobrycon flammeus orange,Ryby Tetry,231,0,02.11.2017,16.06.2026 o 14:08:00,0,0,0,1,1,1,0,0,1,1,1,1,1
1919,RY699,Tetra ružová žltá,Hyphessobrycon flammeus yellow,Ryby Tetry,0,0,03.11.2018,07.12.2021 o 23:08:51,0,0,0,1,1,1,0,0,1,1,1,1,1
3092,RY1142,Tetra haraldschultzi,Hyphessobrycon haraldschultzi,Ryby Tetry,0,0,14.08.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
1933,RY706,Tetra heliacus,Hyphessobrycon heliacus,Ryby Tetry,0,0,16.11.2018,,0,0,0,1,1,1,0,0,1,1,1,1,1
1008,RY18,Neonka čierna,Hyphessobrycon herbertaxelrodi,Ryby Tetry,190,0,02.11.2017,24.06.2026 o 13:15:50,0,0,1,1,1,1,0,1,1,1,1,1,1
1009,RY18A,Neonka čierna super black,Hyphessobrycon herbertaxelrodi black,Ryby Tetry,0,0,02.11.2017,29.12.2020 o 06:13:03,0,0,0,1,1,1,0,0,1,1,1,1,1
1010,RY18B,Neonka čierna zlatá,Hyphessobrycon herbertaxelrodi gold,Ryby Tetry,0,0,02.11.2017,29.12.2020 o 06:13:29,0,0,0,1,1,1,0,0,1,1,1,1,1
3635,RY1430,Neonka čierna XL,Hyphessobrycon herbertaxelrodi XL,Ryby Tetry,0,0,31.10.2025,24.04.2026 o 22:44:48,0,0,0,1,1,1,0,0,1,1,1,1,1
3122,RY1166,Tetra hexastichos,Hyphessobrycon hexastichos,Ryby Tetry,0,0,30.08.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
3066,RY1134,Tetra infernalis,Hyphessobrycon infernalis,Ryby Tetry,0,0,27.07.2023,27.12.2024 o 16:14:43,0,0,0,1,1,1,0,0,1,1,1,1,1
3143,RY1183,Tetra itaparicensis,Hyphessobrycon itaparicensis,Ryby Tetry,0,0,12.09.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
3139,RY1182,Tetra jackrobertsi,Hyphessobrycon jackrobertsi,Ryby Tetry,0,0,09.09.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
1944,RY717,Tetra loretova,Hyphessobrycon loretoensis,Ryby Tetry,0,0,15.12.2018,,0,0,0,1,1,1,0,0,1,1,1,1,1
1931,RY704,Tetra red blue Peru,Hyphessobrycon margitae,Ryby Tetry,70,0,15.11.2018,16.06.2026 o 14:56:12,0,0,0,1,1,1,0,0,1,1,1,1,1
3176,RY1203,Tetra Hyphessobrycon micropterus,Hyphessobrycon micropterus,Ryby Tetry,0,0,10.10.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
3685,RY1450,Tetra myrmex,Hyphessobrycon myrmex,Ryby Tetry,0,0,05.03.2026,,0,0,0,1,1,1,0,0,1,1,1,1,1
2888,RY1090,Tetra Nego Dagua,Hyphessobrycon negodagua,Ryby Tetry,0,0,25.12.2022,,0,0,0,1,1,1,0,0,1,1,1,1,1
3397,RY1324,Tetra notidanos,Hyphessobrycon notidanos,Ryby Tetry,0,0,16.07.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
1015,RY13,Tetra ozdobná,Hyphessobrycon ornatus,Ryby Tetry,183,0,02.11.2017,26.06.2026 o 10:16:36,0,0,1,1,1,1,0,1,1,1,1,1,1
1016,RY14,Tetra ozdobná white fin,Hyphessobrycon ornatus WF,Ryby Tetry,516,0,02.11.2017,26.06.2026 o 10:16:36,0,0,1,1,1,1,0,1,1,1,1,1,1
2014,RY768,Tetra ozdobná white fin XL,Hyphessobrycon ornatus WF,Ryby Tetry,0,0,13.02.2019,,0,0,0,1,1,1,0,0,1,1,1,1,1
3088,RY1141,Tetra peugeoti,Hyphessobrycon peugeoti,Ryby Tetry,0,0,12.08.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
2819,RY1033,Tetra procyon,Hyphessobrycon procyon,Ryby Tetry,0,0,16.10.2022,,0,0,0,1,1,1,0,0,1,1,1,1,1
979,RY11,Tetra citronová,Hyphessobrycon pulchiprinnis,Ryby Tetry,145,0,02.11.2017,23.06.2026 o 13:48:07,0,0,1,1,1,1,0,1,1,1,1,1,1
2720,RY975,Tetra citronová albín,Hyphessobrycon pulchiprinnis albín,Ryby Tetry,0,0,16.12.2021,20.12.2022 o 06:00:14,0,0,0,1,1,1,0,0,1,1,1,1,1
1943,RY716,Tetra citronová Bolivia orange,Hyphessobrycon pulchiprinnis Bolivia orange,Ryby Tetry,0,0,14.12.2018,29.12.2024 o 11:29:45,0,0,0,1,1,1,0,0,1,1,1,1,1
3102,RY1151,Tetra ohňoznaká,Hyphessobrycon pyrrhonotus,Ryby Tetry,0,0,18.08.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
2464,RY930,Tetra robustulus,Hyphessobrycon robustulus,Ryby Tetry,0,0,21.08.2021,,0,0,0,1,1,1,0,0,1,1,1,1,1
1013,RY16,Tetra čiernopruhá,Hyphessobrycon scholzei,Ryby Tetry,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
2906,RY1108,Tetra socolofi,Hyphessobrycon socolofi,Ryby Tetry,40,0,21.01.2023,13.05.2026 o 12:28:01,0,0,0,1,1,1,0,0,1,1,1,1,1
3371,RY1302,Tetra Hyphessobrycon sp. aff. metae,Hyphessobrycon sp. aff. metae,Ryby Tetry,0,0,12.06.2024,22.10.2024 o 13:59:31,0,0,0,1,1,1,0,0,1,1,1,1,1
2840,RY1053,Tetra sp. “Muzel Red Cherry“,Hyphessobrycon sp. “Muzel Red Cherry“,Ryby Tetry,0,0,05.11.2022,,0,0,0,1,1,1,0,0,1,1,1,1,1
3057,RY1131,Tetra takasei,Hyphessobrycon takasei,Ryby Tetry,0,0,24.07.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
2466,RY932,Tetra weitzmanorum,Hyphessobrycon weitzmanorum,Ryby Tetry,0,0,21.08.2021,,0,0,0,1,1,1,0,0,1,1,1,1,1
3413,RY1332,Tetra kráľovská pink,Impaichthys keeri pink,Ryby Tetry,90,0,25.08.2024,03.05.2026 o 14:16:37,0,0,0,1,1,1,0,1,1,1,1,1,1
993,RY31,Tetra kráľovská,Impaichthys kerri,Ryby Tetry,72,0,02.11.2017,22.06.2026 o 16:24:53,0,0,1,1,1,1,0,1,1,1,1,1,1
3411,RY1330,Tetra kráľovská XL,Impaichthys kerri XL,Ryby Tetry,60,0,25.08.2024,24.04.2026 o 22:45:56,0,0,0,1,1,1,0,0,1,1,1,1,1
989,RY31A,Tetra kráľovská super modrá,Impaichthys kerri super blue,Ryby Tetry,15,0,02.11.2017,22.06.2026 o 16:25:43,0,0,1,1,1,1,0,1,1,1,1,1,1
2203,RY820,Tetra královská super modrá XL,Impaichthys kerri super blue XL,Ryby Tetry,0,0,05.03.2020,24.04.2026 o 22:46:34,0,0,0,1,1,1,0,0,1,1,1,1,1
3412,RY1331,Tetra kráľovská zlatá,Inpaichthys kerri gold,Ryby Tetry,20,0,25.08.2024,21.12.2025 o 19:37:42,0,0,0,1,1,1,0,1,1,1,1,1,1
3665,RY1439,Tetra (inpaichthys louisae),Inpaichthys louisae,Ryby Tetry,0,0,12.01.2026,,0,0,0,1,1,1,0,0,1,1,1,1,1
3393,RY1321,Tetra Inpaichthys parauapiranga,Inpaichthys parauapiranga,Ryby Tetry,0,0,11.07.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
2251,RY860,Tetra adonis,Lepidarchus adonis,Ryby Tetry,0,0,03.04.2020,,0,0,0,1,1,1,0,0,1,1,1,1,1
2718,RY974,Leporinus páskovaný,Leporinus fasciatus,Ryby Tetry,0,0,13.12.2021,22.10.2024 o 14:00:22,0,0,0,1,1,1,0,0,1,1,1,1,1
3425,RY1337,Fantóm rubínový,Megalamophodus rubra,Ryby Tetry,0,0,20.09.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
1006,RY27,Fantóm čierny,Megalamphodus megalopterus,Ryby Tetry,27,0,02.11.2017,22.06.2026 o 16:25:56,0,0,1,1,1,1,0,1,1,1,1,1,1
3636,RY1431,Fantóm čierny XL,Megalamphodus megalopterus XL,Ryby Tetry,20,0,31.10.2025,24.04.2026 o 22:47:26,0,0,0,1,1,1,0,0,1,1,1,1,1
1007,RY26,Fantóm ružový,Megalamphodus roseus,Ryby Tetry,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
990,RY28,Fantóm červený,Megalamphodus sweglesi,Ryby Tetry,359,0,02.11.2017,15.06.2026 o 14:52:12,0,0,1,1,1,1,0,1,1,1,1,1,1
3728,RY1458,Fantom červený albin,Megalamphodus sweglesi albino,Ryby Tetry,0,0,10.06.2026,,0,0,0,1,1,1,0,0,1,1,1,1,1
3637,RY1432,Fantóm červený XL,Megalamphodus sweglesi XL,Ryby Tetry,0,0,31.10.2025,24.04.2026 o 22:48:20,0,0,0,1,1,1,0,0,1,1,1,1,1
3149,RY1189,Tetra Metynnis argenteus,Metynnis argenteus,Ryby Tetry,0,0,17.09.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
999,RY48,Tetra rastlinožravá,Metynnis hypsauchen,Ryby Tetry,12,0,02.11.2017,26.05.2026 o 14:17:22,0,0,0,1,1,1,0,0,1,1,1,1,1
1934,RY707,Tetra rastlinožravá škvrnitá,Metynnis maculatus,Ryby Tetry,0,0,20.11.2018,,0,0,0,1,1,1,0,0,1,1,1,1,1
2360,RY885,Tetra copei,Moenkhausia copei,Ryby Tetry,0,0,27.01.2021,07.12.2021 o 23:12:30,0,0,0,1,1,1,0,0,1,1,1,1,1
2471,RY935,Tetra costae,Moenkhausia costae,Ryby Tetry,0,0,11.09.2021,05.04.2024 o 21:05:33,0,0,0,1,1,1,0,0,1,1,1,1,1
2874,RY1085,Tetra heikoi,Moenkhausia heikoi,Ryby Tetry,0,0,05.12.2022,,0,0,0,1,1,1,0,0,1,1,1,1,1
991,RY29,Tetra diamantová,Moenkhausia pittieri,Ryby Tetry,0,0,02.11.2017,09.05.2026 o 22:30:58,0,0,1,1,1,1,0,1,1,1,1,1,1
992,RY30,Tetra paragvajská,Moenkhausia sanctaefilomenae,Ryby Tetry,182,0,02.11.2017,08.05.2026 o 11:49:57,0,0,1,1,1,1,0,1,1,1,1,1,1
986,RY35,Šikmostojka,Nannobrycon eques,Ryby Tetry,0,0,02.11.2017,20.12.2022 o 06:02:52,0,0,0,1,1,1,0,0,1,1,1,1,1
984,RY33,Drobnoústka pruhovaná,Nannostomus beckfordi,Ryby Tetry,295,0,02.11.2017,26.06.2026 o 10:16:36,0,0,1,1,1,1,0,1,1,1,1,1,1
1946,RY719,Drobnoustka espehova,Nannostomus espei,Ryby Tetry,0,0,18.12.2018,22.10.2024 o 14:01:47,0,0,0,1,1,1,0,0,1,1,1,1,1
985,RY34,Drobnoústka trpaslíčia,Nannostomus marginatus,Ryby Tetry,0,0,02.11.2017,20.12.2022 o 06:08:36,0,0,0,1,1,1,0,0,1,1,1,1,1
1326,RY434,Drobnoustka trpaslíčia Mortenthaleri,Nannostomus marginatus Mortenthaleri,Ryby Tetry,300,0,17.11.2017,26.06.2026 o 10:16:36,0,0,0,1,1,1,0,0,1,1,1,1,1
2875,RY1086,Drobnoustka rubrocaudatus (PURPLE),Nannostomus rubrocaudatus (PURPLE),Ryby Tetry,0,0,05.12.2022,22.10.2024 o 14:02:55,0,0,0,1,1,1,0,0,1,1,1,1,1
3081,RY1140,Drobnoustka Nannostomus sp “Super Red“,Nannostomus sp “Super Red“,Ryby Tetry,0,0,05.08.2023,,0,0,0,1,1,1,0,0,1,1,1,1,1
1945,RY718,Drobnoustka trojpruhá,Nannostomus trifasciatus,Ryby Tetry,0,0,18.12.2018,,0,0,0,1,1,1,0,0,1,1,1,1,1
2796,RY1015,Drobnoustka sp. Super Red Cenepa,Nanostomus sp. Super Red Cenepa,Ryby Tetry,0,0,07.06.2022,,0,0,0,1,1,1,0,0,1,1,1,1,1
2820,RY1034,Tetra lacorteova,Nematobrycon lacortei,Ryby Tetry,0,0,16.10.2022,,0,0,0,1,1,1,0,0,1,1,1,1,1
3404,RY1327,Tetra cisárska XL,Nematobrycon palmmeri XL,Ryby Tetry,0,0,24.07.2024,27.12.2024 o 16:25:26,0,0,0,1,1,1,0,0,1,1,1,1,1
1011,RY19,Tetra cisárska,Nematobrycon palmmeri,Ryby Tetry,25,0,02.11.2017,23.06.2026 o 14:57:24,0,0,1,1,1,1,0,1,1,1,1,1,1
1018,RY19A,Tetra cisárska čierna,Nematobrycon palmmeri black,Ryby Tetry,0,0,02.11.2017,06.10.2025 o 12:39:39,0,0,0,1,1,1,0,0,1,1,1,1,1
1019,RY19B,Tetra cisárska zlatá,Nematobrycon palmmeri gold,Ryby Tetry,0,0,02.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
1287,RY01,Neonka obecná,Paracheirodon innesi,Ryby Tetry,084,0,06.11.2017,29.06.2026 o 13:57:55,0,0,1,1,1,1,0,1,1,1,1,1,1
1279,RY03,Neonka obecná diamantová,Paracheirodon innesi diamant,Ryby Tetry,0,0,06.11.2017,27.12.2024 o 16:26:02,0,0,0,1,1,1,0,0,1,1,1,1,1
3729,RY1459,Neonka obyčajná - diamantová závojová,Paracheirodon innesi diamant long.fin.,Ryby Tetry,0,0,12.06.2026,,0,0,0,1,1,1,0,0,1,1,1,1,1
1887,RY677,Neonka obecná zlatá,Paracheirodon innesi gold,Ryby Tetry,0,0,19.09.2018,25.12.2023 o 11:00:13,0,0,0,1,1,1,0,0,1,1,1,1,1
1865,RY673,Neonka obecná L-XL,Paracheirodon innesi L,Ryby Tetry,0,0,06.09.2018,21.06.2026 o 12:47:32,0,0,0,1,1,1,0,0,1,1,1,1,1
1285,RY02,Neonka obecná závojová,Paracheirodon innesi long fin,Ryby Tetry,0,0,06.11.2017,,0,0,0,1,1,1,0,0,1,1,1,1,1
2946,RY1111,"Neonka obecná S 1-1,5 cm","Paracheirodon innesi S 1-1,5 cm",Ryby Tetry,0,0,03.03.2023,05.04.2024 o 21:07:29,0,0,0,1,1,1,0,0,1,1,1,1,1
3244,RY1230,Neonka obecná citrónová,Paracheirodon innesi zitron,Ryby Tetry,0,0,07.01.2024,22.10.2024 o 14:04:20,0,0,0,1,1,1,0,0,1,1,1,1,1
2397,RY890,Tetra altus,Phenacogrammus altus,Ryby Tetry,0,0,05.04.2021,,0,0,0,1,1,1,0,0,1,1,1,1,1
1861,RY669,Tetra zlatavá 3-4 cm,Phenacogrammus aurantiacus,Ryby Tetry,0,0,15.08.2018,,0,0,0,1,1,1,0,0,1,1,1,1,1
3399,RY1326,Tetra zlatavá 5-6 cm,Phenacogrammus aurantiacus,Ryby Tetry,0,0,17.07.2024,,0,0,0,1,1,1,0,0,1,1,1,1,1
1023,RY25,Tetra konžská,Phenacogrammus interruptus,Ryby Tetry,11,0,02.11.2017,23.06.2026 o 14:35:57,0,0,1,1,1,1,0,1,1,1,1,1,1
1677,RY601,Tetra konžská XL,Phenacogrammus interruptus XL,Ryby Tetry,4,0,22.01.2018,13.04.2026 o 14:22:11,0,0,0,1,1,1,0,0,1,1,1,1,1
